train,val
Q8WVM0_G_65_A,
Q8WVM0_N_141_A,
Q8WVM0_K_220_A,
Q15561_D_266_A,
Q15561_K_297_A,
Q15561_W_299_A,
Q15561_F_337_A,
Q15561_F_373_A,
Q15561_L_380_A,
Q15561_E_391_A,
Q15561_F_393_A,
Q15561_H_427_A,
Q15561_Y_429_A,
Q15561_Y_429_H,
Q9NRN7_R_47_A,
Q9NRN7_R_86_A,
Q9NRN7_H_111_A,
Q9NRN7_Q_112_E,
Q9NRN7_D_129_A,
Q9NRN7_E_181_A,
Q9NRN7_E_181_Q,
Q9NRN7_K_185_A,
P01344_R_48_E,
P01344_R_58_E,
P01344_R_61_E,
P01344_R_62_E,
P01344_R_64_E,
P35226_K_62_A,
P35226_R_64_A,
P35226_K_73_N,
P35226_D_77_E,
P35226_R_165_E,
P35226_M_170_E,
P35226_H_174_E,
P35222_Y_142_E,
P35222_L_156_A,
P35222_L_159_A,
P35222_L_178_A,
P35222_F_253_A,
P35222_H_260_A,
P35222_K_292_A,
P35222_K_312_E,
P35222_K_345_A,
P35222_W_383_A,
P35222_R_386_A,
P35222_N_426_A,
P35222_K_435_A,
P35222_K_435_E,
P35222_R_469_A,
P35222_H_470_A,
P35222_K_508_A,
P35222_Y_654_E,
P35222_Y_654_F,
P35222_F_660_A,
P35222_R_661_A,
P08138_K_343_A,
P08138_D_412_A,
P08138_E_420_A,
Q9P126_K_150_A,
Q9P126_K_171_A,
Q9P126_E_184_A,
Q9P126_E_187_A,
Q9P126_D_188_A,
Q9P126_K_190_A,
Q9P126_N_192_A,
P35558_K_70_R,
P35558_K_71_R,
P35558_S_90_A,
P35558_S_90_E,
P35558_C_288_S,
P35558_K_594_R,
Q5U5Q3_G_343_D,
Q96SD1_D_17_N,
Q96SD1_D_17_A,
Q96SD1_H_33_A,
Q96SD1_H_35_A,
Q96SD1_D_37_N,
Q96SD1_D_37_A,
Q96SD1_H_38_A,
Q96SD1_H_115_A,
Q96SD1_D_136_N,
Q96SD1_D_136_A,
Q96SD1_D_165_N,
Q96SD1_D_165_A,
Q96SD1_H_319_A,
Q8IYM1_G_56_N,
P54252_C_14_A,
P01225_T_78_E,
P15121_D_44_N,
P15121_Y_49_F,
P15121_K_78_M,
P15121_H_111_N,
P98170_Y_75_G,
P98170_V_80_A,
P98170_V_80_D,
P98170_V_86_E,
P98170_S_87_A,
P98170_S_87_D,
P98170_S_87_E,
P98170_L_98_G,
P98170_L_141_A,
P98170_V_147_A,
P98170_D_148_A,
P98170_I_149_A,
P98170_D_151_A,
P98170_L_167_A,
P98170_D_196_A,
P98170_D_214_S,
P98170_N_259_D,
P98170_W_310_R,
P98170_E_314_S,
P98170_C_450_A,
P98170_C_450_S,
P98170_H_467_A,
Q9HAZ1_K_189_R,
Q04760_C_19_A,
Q04760_C_20_A,
Q04760_Q_34_E,
Q04760_S_45_A,
Q04760_C_61_A,
Q04760_S_69_A,
Q04760_S_94_A,
Q04760_T_98_A,
Q04760_E_100_Q,
Q04760_T_102_A,
Q04760_T_107_A,
Q04760_C_139_A,
Q04760_E_173_Q,
P52630_R_374_A,
P52630_K_375_A,
P52630_R_409_A,
Q01081_W_134_A,
P23443_K_167_N,
P00747_S_741_A,
P00740_Y_305_F,
P00740_K_311_T,
P00740_Y_312_A,
P00740_Y_391_T,
O43715_F_27_A,
O43719_Y_136_D,
P00749_S_323_E,
Q9BSM1_Y_191_A,
Q9BSM1_R_193_A,
Q9BSM1_S_195_F,
Q9BSM1_V_206_D,
O15496_H_88_Q,
O15498_F_42_E,
O15498_C_194_S,
P41279_T_290_A,
P41279_T_290_D,
P41279_T_290_E,
P61088_C_87_A,
P61088_K_92_R,
P61088_K_94_R,
P46976_Y_195_F,
Q13188_K_56_R,
Q6ZMT1_Q_306_L,
Q6ZMT1_W_329_S,
Q6ZMT1_Q_347_I,
Q9UH77_S_433_E,
Q9UH77_S_433_D,
P21926_C_9_A,
P21926_C_78_A,
P21926_C_79_A,
P21926_C_87_A,
P08686_V_281_I,
P08686_V_281_T,
P08686_C_428_M,
P08686_C_428_S,
P08686_C_428_T,
P61328_R_114_A,
P61328_R_114_G,
Q13454_C_99_S,
Q13454_C_102_S,
Q9BYX4_S_828_A,
Q9BYX4_S_828_D,
Q9BYX4_T_829_A,
O43447_W_133_F,
Q13459_A_1739_E,
Q13459_A_1739_N,
Q13459_N_1741_E,
Q13459_R_1742_E,
P15104_C_209_A,
P15104_R_324_A,
P15104_R_324_C,
P25445_R_250_E,
P25445_E_261_K,
P25445_Q_283_K,
P25445_K_287_D,
P25445_Y_291_D,
P25445_I_313_D,
Q13451_K_28_Q,
Q13451_K_28_R,
Q13451_K_155_Q,
Q13451_K_155_R,
P50225_C_70_S,
P50225_D_249_G,
P63092_Q_170_A,
P63092_Q_227_L,
P63092_R_258_A,
P63092_D_295_N,
P10997_F_48_A,
P10997_F_48_D,
P10997_F_48_S,
Q9UBR1_R_130_I,
Q9UBR1_K_132_L,
Q9UBR1_C_233_A,
Q9UBR1_T_299_C,
Q8NI35_L_19_W,
Q8NI35_F_38_W,
P49662_C_258_A,
P49662_C_258_S,
P49662_W_267_L,
P49662_W_267_N,
P49662_V_291_N,
O14727_K_160_R,
O14727_M_368_L,
P03956_Y_360_F,
Q96BZ9_R_105_A,
Q96BZ9_Q_144_L,
P16220_K_290_R,
Q9H999_E_138_V,
Q9H999_R_207_W,
P16662_T_373_V,
P16662_H_374_A,
P16662_H_374_E,
P16662_N_378_A,
P16662_G_379_D,
P16662_G_379_S,
P16662_D_398_A,
P16662_D_398_N,
P16662_Q_399_A,
P30203_D_291_A,
P30203_E_293_A,
P30203_Y_295_A,
P30203_E_298_A,
P30203_R_314_A,
P30203_Y_327_A,
P30203_S_329_A,
P30203_N_346_A,
P30203_L_349_A,
P30203_Q_352_A,
P30203_S_353_A,
O00168_C_60_S,
O00168_C_62_S,
Q9UBT2_N_56_A,
Q9UBT2_L_57_A,
Q9UBT2_R_59_A,
Q9UBT2_K_72_A,
Q9UBT2_D_117_A,
Q9UBT2_C_173_A,
Q9UBT2_T_174_A,
Q9UBT2_H_184_Q,
Q9UBT2_I_235_A,
Q9UBT2_I_238_A,
Q8WTT0_S_139_A,
Q8WTT0_N_184_A,
Q8WTT0_R_186_A,
Q8WTT0_V_200_A,
Q8WTT0_Q_202_A,
P47897_H_175_A,
Q9HB96_T_346_A,
Q9HB96_S_374_A,
Q9HB90_S_75_L,
Q9HB90_S_75_N,
Q9HB90_Q_120_L,
P19835_H_455_Q,
O14618_C_22_S,
O14618_C_25_S,
O14618_C_244_S,
O14618_C_246_S,
Q13625_W_1098_K,
Q13627_K_188_R,
Q13627_Y_321_F,
P15328_Y_82_A,
P15328_D_103_A,
P15328_Y_107_A,
P15328_W_124_A,
P15328_R_125_A,
P15328_R_128_A,
P15328_H_157_A,
P15328_W_162_A,
P15328_S_196_A,
Q96AT9_S_10_A,
Q96AT9_L_12_A,
Q96AT9_H_35_A,
Q96AT9_D_37_A,
Q96AT9_M_39_A,
Q96AT9_H_70_A,
Q96AT9_M_72_A,
Q96AT9_M_141_A,
Q96AT9_D_175_A,
P56524_H_803_L,
P05154_R_248_E,
P05154_R_253_E,
P05154_E_272_K,
P05154_K_274_E,
P05154_K_285_E,
P05154_R_288_E,
P05154_K_289_E,
P05154_K_292_E,
P05154_T_360_R,
P05154_T_371_R,
P05154_F_372_P,
P05154_F_372_G,
P05154_R_373_P,
P05154_R_376_P,
P05154_R_381_E,
Q6V1X1_E_275_K,
Q6V1X1_D_451_F,
Q6V1X1_S_755_A,
Q6V1X1_D_788_A,
Q6V1X1_D_788_S,
Q6V1X1_D_788_V,
Q6V1X1_D_788_E,
Q6V1X1_D_833_A,
Q6V1X1_H_865_A,
P55211_Y_153_F,
P55210_C_186_A,
Q04828_E_127_D,
Q04828_H_222_I,
Q04828_H_222_S,
Q04828_R_304_L,
Q04828_Y_305_F,
Q04828_T_307_V,
Q04828_D_309_V,
P51684_C_36_A,
P51684_C_36_D,
P51684_C_36_G,
P51684_C_36_S,
P51684_C_57_S,
P51684_C_118_S,
P51684_C_131_S,
P51684_C_138_S,
P51684_C_168_S,
P51684_C_197_S,
P51684_C_233_S,
P51684_C_266_S,
P51684_C_288_A,
P51684_C_288_G,
P51684_C_288_R,
P51684_C_288_S,
P51684_C_309_S,
P51684_C_310_S,
Q12913_D_1205_A,
Q12913_C_1239_S,
Q07021_G_107_D,
Q9UBD6_F_74_L,
Q9UBD6_V_137_I,
Q9UBD6_D_177_N,
Q9UBD6_F_235_V,
P31645_S_611_A,
P31645_S_611_D,
P31645_T_613_A,
P31645_T_613_D,
P31645_T_616_A,
P31645_T_616_D,
P54253_K_589_R,
P54253_K_594_R,
P54253_K_609_R,
P54253_K_691_R,
P55854_K_11_R,
P55854_I_33_A,
P55854_K_34_A,
O00584_H_65_Y,
O00584_H_118_Y,
Q9NQG5_R_114_A,
Q9Y230_D_299_N,
P16581_E_109_D,
O00746_R_90_D,
Q9Y233_D_554_A,
Q9Y233_D_554_N,
A7KAX9_R_407_A,
A7KAX9_R_407_I,
A7KAX9_R_407_M,
A7KAX9_K_447_A,
P08235_S_767_N,
P08235_S_767_Q,
P08235_N_770_A,
P08235_N_770_D,
P08235_N_770_H,
P08235_N_770_Q,
P08235_N_770_S,
P08235_N_770_T,
P08235_Q_776_A,
P08235_K_782_E,
P08235_K_785_E,
P08235_E_796_R,
P08235_C_808_S,
P08235_S_810_M,
P08235_R_817_A,
P08235_C_849_S,
P08235_C_942_S,
P08235_T_945_A,
P08235_L_952_A,
P08235_K_953_A,
P08235_V_954_A,
P08235_F_956_A,
P08235_P_957_A,
P02730_E_85_A,
P02730_E_85_R,
P02730_R_283_A,
P02730_R_283_E,
P02730_R_283_S,
P02730_E_681_Q,
P18754_K_4_Q,
P18754_K_4_R,
P18754_R_9_A,
P18754_S_11_E,
P18754_K_21_A,
P18754_D_182_A,
Q86VN1_L_10_D,
Q86VN1_V_67_A,
Q86VN1_F_68_A,
Q86VN1_E_70_A,
P00918_W_5_A,
P00918_Y_7_F,
P00918_Y_7_H,
P00918_N_62_A,
P00918_N_62_D,
P00918_N_62_H,
P00918_N_62_L,
P00918_N_62_T,
P00918_N_62_V,
P00918_H_64_A,
P00918_H_64_G,
P00918_H_64_W,
P00918_A_65_F,
P00918_A_65_S,
P00918_N_67_H,
P00918_N_67_L,
P00918_N_67_Q,
P00918_H_94_C,
P00918_H_94_D,
P00918_H_94_E,
P00918_H_94_N,
P00918_H_94_Q,
P00918_E_106_A,
P00918_E_106_Q,
P00918_E_106_D,
P00918_E_117_Q,
P00918_H_119_D,
P00918_H_119_N,
P00918_H_119_Q,
P00918_H_119_E,
P00918_V_121_A,
P00918_V_121_G,
P00918_V_121_I,
P00918_V_121_L,
P00918_V_121_S,
P00918_V_121_K,
P00918_V_121_R,
P00918_V_142_F,
P00918_V_142_Y,
P00918_V_142_G,
P00918_V_142_H,
P00918_L_197_A,
P00918_L_197_E,
P00918_L_197_H,
P00918_L_197_R,
P00918_L_197_F,
P00918_T_198_A,
P00918_T_198_C,
P00918_T_198_H,
P00918_T_198_P,
P00918_T_198_D,
P00918_T_198_E,
P00918_T_198_S,
P00918_T_198_V,
P00918_T_199_H,
P00918_T_199_S,
P00918_P_201_A,
P24522_L_77_E,
Q92913_P_207_Q,
Q15116_N_49_A,
Q15116_N_58_A,
Q15116_N_74_A,
Q15116_N_116_A,
P53355_K_42_A,
P53355_S_289_A,
P53355_S_289_E,
P53355_S_308_A,
P53355_S_308_D,
P53355_S_313_A,
P21731_L_291_R,
P21731_R_295_Q,
P21731_W_299_L,
P21731_W_299_R,
P28340_D_402_A,
P28347_Y_421_A,
Q9H4Y5_Y_34_A,
P53350_C_67_V,
P53350_K_82_M,
P53350_K_82_R,
P53350_L_130_G,
P53350_S_137_A,
P53350_S_137_D,
P53350_D_176_N,
P53350_D_194_A,
P53350_T_210_A,
P53350_T_210_D,
P53350_T_210_V,
P53350_W_414_F,
P53350_V_415_A,
P53350_L_427_A,
P53350_K_492_R,
P53350_H_538_A,
P53350_K_540_M,
Q86VP1_Q_771_A,
Q86VP1_E_774_A,
Q86VP1_R_775_A,
Q86VP1_V_777_S,
Q86VP1_Q_778_A,
Q86VP1_F_781_A,
P35236_T_66_A,
P35236_S_93_A,
P35236_Y_125_A,
P35236_D_257_A,
P35236_C_291_S,
P35236_Q_335_A,
O75489_T_145_I,
O75489_R_199_W,
P53041_K_32_A,
P53041_R_74_A,
P53041_G_83_N,
P53041_K_93_E,
P53041_K_97_A,
P53041_R_101_A,
P53041_H_304_Q,
P00352_C_302_A,
P00352_C_302_S,
P00352_G_458_N,
P56589_L_125_P,
P56589_N_134_D,
Q9BXJ9_Y_834_F,
Q9BXJ9_Y_834_A,
P06239_S_59_E,
P06239_R_154_K,
Q96PU5_C_942_S,
Q9BXJ7_N_35_Q,
Q9BXJ7_S_37_A,
Q9BXJ7_L_59_P,
Q9BXJ7_G_254_E,
Q8N0X4_D_320_A,
Q8N0X4_D_320_N,
O43639_W_148_K,
O43639_W_234_K,
P67775_D_85_N,
Q8TEA1_R_126_A,
Q8TEA1_Y_131_A,
Q8TEA1_K_159_A,
Q8TEA1_K_160_A,
Q8TEA1_R_181_A,
Q8TEA1_L_218_A,
Q8TEA1_N_220_A,
Q8TEA1_S_223_A,
Q8TEA1_K_248_A,
Q8TEA1_D_266_A,
Q8TEA1_K_271_A,
Q8TEA1_D_293_A,
Q8TEA1_D_323_A,
Q8TEA1_C_373_A,
Q8TEA1_F_458_A,
O75663_D_71_L,
O75663_Y_79_H,
O75663_I_136_T,
O75663_M_196_V,
O75663_D_198_N,
Q496J9_N_559_A,
Q496J9_N_559_Q,
Q496J9_S_561_A,
Q496J9_F_563_A,
Q496J9_N_565_Q,
Q15843_A_72_R,
P06748_T_95_A,
P06748_T_234_A,
P06748_T_237_A,
P06748_K_248_A,
P06748_K_250_A,
P06748_K_263_A,
P06748_K_263_R,
P06748_K_267_A,
P06748_F_268_A,
P06748_F_276_A,
P06748_W_288_A,
P06748_W_290_A,
O43709_K_180_R,
O43709_K_196_R,
O15488_Y_228_F,
O15488_Y_230_F,
Q9GZT9_C_201_A,
Q9GZT9_C_208_A,
Q9GZT9_R_252_A,
Q9GZT9_D_254_A,
Q9GZT9_D_254_K,
Q9GZT9_C_266_A,
Q9GZT9_C_283_A,
Q9GZT9_C_302_A,
Q9GZT9_Y_303_F,
Q9GZT9_C_323_A,
Q9GZT9_C_326_A,
Q9GZT9_R_383_A,
Q9NYL2_K_45_M,
Q9NYL2_T_161_A,
Q9NYL2_T_162_A,
Q9NYL2_S_165_A,
P17081_T_23_N,
P17081_D_44_A,
P17081_Q_67_L,
O96028_Y_1092_A,
O96028_H_1142_G,
O96028_Y_1179_A,
Q9Y5X0_R_53_A,
Q9Y5X0_K_79_A,
Q9Y5X0_R_94_A,
Q9H9E1_W_188_A,
Q9H9E1_Y_254_A,
Q9UNS1_R_1081_G,
P19113_K_305_G,
P19113_Y_334_F,
P19113_S_354_G,
O94888_P_459_G,
O14842_Y_12_A,
O14842_Y_44_F,
O14842_Y_91_A,
O14842_Y_114_F,
O14842_S_123_A,
O14842_H_137_A,
O14842_E_145_A,
O14842_E_172_A,
O14842_R_183_A,
O14842_Y_240_A,
O14842_N_244_A,
O14842_R_258_A,
O14842_R_258_K,
Q9UN19_K_173_L,
Q9UN19_R_184_C,
Q9UN19_K_197_E,
Q9UN19_W_250_L,
P26038_I_115_M,
P26038_E_120_M,
P26038_Y_556_R,
P26038_T_558_A,
P26038_T_558_D,
P16109_E_129_D,
Q6W2J9_L_1706_D,
Q6W2J9_L_1706_R,
P63241_K_47_A,
P63241_K_47_R,
P63241_K_47_D,
P63241_G_49_A,
P63241_K_50_A,
P63241_K_50_I,
P63241_K_50_D,
P63241_K_50_R,
P63241_G_52_A,
P63241_K_55_A,
P63241_V_81_G,
P49736_S_108_A,
P62330_T_27_N,
P62330_Q_67_L,
Q9NZ42_E_10_S,
Q9NZ42_C_15_A,
Q9NZ42_C_15_S,
Q9NZ42_F_25_A,
Q9NZ42_L_26_A,
Q9NZ42_W_30_A,
Q9NZ42_N_33_A,
Q9NZ42_W_36_A,
Q9NZ42_A_46_N,
Q9NZ42_K_54_A,
Q9NZ42_S_93_N,
Q9NZ42_F_94_A,
Q9UPY3_F_960_A,
Q9UPY3_Y_971_A,
Q9UPY3_Y_972_A,
Q9UPY3_E_1036_A,
Q9UPY3_E_1313_A,
Q9UPY3_D_1320_A,
Q9UPY3_E_1340_A,
Q9UPY3_Q_1702_A,
Q9UPY3_D_1709_A,
Q9UPY3_P_1729_E,
Q9UPY3_E_1813_A,
Q96G74_S_177_D,
Q96G74_S_177_E,
Q96G74_C_224_S,
Q9NZ45_C_72_S,
Q9NZ45_C_74_S,
Q9NZ45_C_83_S,
Q9NZ45_D_84_N,
Q9NZ45_H_87_C,
Q9NZ45_H_87_Q,
Q9UJ41_A_58_G,
Q9UJ41_D_313_A,
Q9UJ41_P_317_A,
Q9UJ41_Y_354_A,
Q9UJ41_T_357_A,
P26639_Y_392_E,
P26639_F_458_A,
P26639_D_462_L,
P26639_L_567_R,
P26639_L_567_W,
P26639_L_567_V,
Q96GA7_G_72_A,
Q96GA7_C_309_A,
Q9UBU8_V_208_E,
Q9UBU8_E_234_R,
Q9UBU8_Y_251_A,
Q9UBU8_N_254_C,
Q9BUL8_K_132_D,
Q9BUL8_A_135_D,
Q9BUL8_K_139_D,
Q9BUL8_K_172_D,
Q9BUL8_S_175_D,
Q9BUL8_K_179_D,
P61026_T_23_N,
P61026_Q_68_L,
P61026_T_73_A,
P61026_T_73_E,
Q9UDY8_C_464_A,
Q9UDY8_E_653_A,
P61020_Q_79_L,
P61020_S_84_A,
P61020_S_84_E,
Q9NWZ3_K_213_A,
Q96BI3_H_171_A,
Q96BI3_H_197_A,
Q6XZF7_V_1521_R,
Q6XZF7_P_1529_A,
Q6XZF7_N_1569_R,
Q9NR21_Y_38_A,
Q9NR21_F_48_A,
Q9NR21_Y_84_A,
Q9NR21_Q_93_A,
Q9NR21_R_102_A,
P12277_C_283_S,
P12277_C_283_Y,
P12277_R_292_H,
P12277_R_292_L,
P12277_R_292_Q,
P12277_R_292_K,
P12277_D_340_E,
Q8NCC3_D_46_A,
Q8NCC3_L_83_S,
Q8NCC3_V_85_S,
Q8NCC3_N_99_A,
Q8NCC3_S_198_A,
Q8NCC3_K_235_A,
Q8NCC3_N_273_A,
Q8NCC3_N_289_A,
Q8NCC3_T_362_A,
Q8NCC3_N_398_A,
Q96DU3_R_108_A,
Q96DU3_Q_110_A,
Q96DU3_S_112_A,
Q15286_S_22_N,
Q15286_Q_67_L,
Q15286_T_72_A,
Q15286_T_72_E,
P55197_I_22_A,
P55197_V_80_A,
P55197_A_106_V,
P55197_L_107_A,
P55197_I_109_A,
P55197_F_114_A,
P55197_M_120_A,
P55197_E_179_A,
P55197_Y_190_A,
Q5D1E8_D_141_N,
Q5D1E8_N_144_A,
Q5D1E8_C_157_A,
Q5D1E8_R_214_A,
Q5D1E8_D_225_A,
Q5D1E8_D_226_A,
Q13613_C_438_S,
Q13613_D_443_A,
Q13613_R_444_A,
Q13613_R_484_A,
Q13617_K_621_R,
Q13617_K_689_R,
Q13617_K_719_R,
Q9NS18_C_68_S,
Q9NS18_S_78_P,
Q9NS18_C_80_S,
Q9NS18_C_153_S,
Q6MZP7_C_525_Y,
Q6MZP7_C_527_Y,
Q6MZP7_Y_536_A,
Q6MZP7_Y_536_F,
Q6MZP7_Y_536_R,
P50616_Y_45_A,
P50616_F_55_A,
P50616_D_65_A,
P50616_W_93_A,
P50616_D_95_A,
P50613_K_41_A,
P50613_F_91_G,
P50613_S_164_A,
P50613_T_170_A,
Q06141_E_114_Q,
Q06141_E_118_Q,
Q8WWA0_C_48_S,
O60880_R_32_Q,
O60880_R_78_E,
Q8TBZ3_F_262_A,
Q8TBZ3_W_306_A,
P30307_E_352_K,
P30307_K_359_E,
Q9BYC5_R_365_A,
Q9BYC5_R_365_K,
Q9BYC5_R_366_A,
Q9BYC5_R_366_K,
Q9BYC5_D_368_A,
Q9BYC5_K_369_A,
Q9BYC5_E_373_A,
Q9BYC5_Y_382_A,
Q9BYC5_D_409_A,
Q9BYC5_D_410_A,
Q9BYC5_D_453_A,
Q9BYC5_S_469_A,
P51692_T_684_A,
O15033_C_790_A,
Q9BRZ2_C_21_A,
Q9BRZ2_C_24_A,
Q9BUB5_K_78_M,
P37173_K_277_R,
P19447_K_346_R,
P58753_P_125_H,
P11836_T_159_K,
P11836_N_163_D,
P11836_N_166_D,
P11836_A_170_S,
P11836_P_172_S,
P16591_R_483_Q,
Q9HBI1_V_256_Q,
Q9HBI1_F_299_D,
P49903_T_85_A,
P49903_G_268_C,
P49903_G_270_R,
P49903_G_273_A,
P49903_G_273_D,
P49903_G_273_V,
P49903_H_274_N,
P49903_H_274_Y,
P08754_K_35_A,
P08754_L_36_A,
P08754_L_37_A,
P08754_L_39_A,
P08754_G_42_R,
P08754_I_184_A,
P08754_W_211_A,
P08754_F_215_A,
P08754_V_218_A,
P08754_K_248_M,
P08754_L_249_H,
P08754_L_249_V,
P08754_S_252_A,
P08754_S_252_D,
P08754_N_256_A,
P08754_N_256_E,
P08754_K_257_A,
P08754_W_258_F,
P08754_F_259_A,
P23284_K_129_A,
Q07812_K_21_E,
Q07812_M_74_D,
Q07812_M_74_E,
Q07812_S_184_D,
Q07812_S_184_E,
Q07812_S_184_H,
Q07812_S_184_K,
Q07812_S_184_V,
P62937_R_55_A,
P62937_F_60_A,
P62937_R_69_A,
P62937_H_70_A,
P62937_T_107_A,
P62937_F_113_A,
P62937_W_121_A,
P62937_W_121_E,
P62937_W_121_F,
P62937_W_121_H,
P62937_K_125_Q,
P62937_K_125_R,
P62937_H_126_A,
Q9NVI1_K_523_R,
Q92905_H_138_Q,
Q15120_N_120_H,
Q15120_D_121_N,
Q15125_W_68_A,
Q15125_I_75_A,
Q15125_H_76_A,
Q15125_E_80_A,
Q15125_Y_111_W,
Q15125_M_121_A,
Q15125_M_121_V,
Q15125_E_122_A,
Q15125_T_125_A,
Q15125_Y_188_A,
Q15125_F_189_A,
Q15125_F_189_L,
Q15125_N_193_A,
Q15125_W_196_A,
Q15126_K_17_M,
Q15126_R_18_Q,
Q15126_K_19_M,
Q15126_K_22_M,
Q15126_D_23_N,
Q15126_K_48_M,
Q15126_K_69_M,
Q15126_R_73_M,
Q15126_R_84_M,
Q15126_R_93_M,
Q15126_R_110_M,
Q15126_R_111_M,
Q15126_R_130_M,
Q15126_R_138_M,
Q15126_R_141_M,
Q86W47_T_11_A,
Q86W47_T_11_D,
Q86W47_S_17_A,
Q86W47_S_17_E,
Q86W47_N_53_A,
Q86W47_N_90_A,
Q9Y316_W_16_A,
Q9Y316_H_49_A,
Q9Y316_Y_54_A,
Q9Y316_H_81_A,
Q9Y316_H_192_A,
Q9Y316_C_244_A,
P09467_Q_70_E,
P09467_D_119_A,
P09467_D_122_A,
P43250_I_6_A,
P43250_V_7_A,
P43250_N_9_A,
P43250_L_12_A,
P0DPD7_D_88_A,
P0DPD7_E_129_A,
P0DPD7_K_130_A,
P0DPD7_T_132_A,
P0DPD7_L_133_A,
P0DPD7_D_134_A,
O75907_L_346_W,
O75907_T_371_A,
O75907_Q_375_A,
O75907_W_377_F,
O75907_N_378_A,
O75907_N_378_L,
O75907_V_381_A,
O75907_V_381_W,
O75907_H_382_A,
O75907_C_385_W,
O75907_I_386_A,
O75907_Y_390_A,
O75907_K_391_A,
O75907_K_400_L,
O75907_R_404_A,
O75907_R_404_L,
O75907_V_407_F,
O75907_S_411_A,
O75907_S_411_W,
O75907_S_411_I,
O75907_H_415_A,
O75907_E_416_A,
O75907_M_434_A,
O75907_M_434_I,
O75907_Q_437_A,
O75907_Q_465_A,
O75907_V_469_A,
Q9UK55_Y_408_A,
Q9UK53_W_378_A,
Q5T5U3_Y_1000_A,
Q5T5U3_I_1054_A,
O75475_K_360_A,
O75475_I_365_A,
O75475_D_366_A,
O75475_D_366_N,
O75475_L_368_A,
O75475_V_370_A,
O75475_R_404_D,
O75475_R_405_D,
O75475_F_406_A,
O75475_K_407_D,
O75475_V_408_A,
O75473_D_146_F,
O75473_D_170_F,
O75473_A_190_D,
Q8TEP8_P_2313_A,
Q96QK1_L_108_P,
Q96QK1_H_675_R,
Q6P2Q9_V_1788_D,
Q6P2Q9_T_1789_P,
Q9H611_K_234_A,
Q92879_F_63_L,
Q92879_L_472_F,
Q92692_N_81_A,
Q92692_M_89_F,
Q92692_M_89_I,
Q13535_K_2327_R,
Q13535_D_2475_A,
Q13535_D_2494_E,
P54278_E_41_A,
P54278_D_70_N,
P54274_A_74_D,
P54274_A_75_P,
P54274_W_77_P,
P54274_F_81_P,
P54274_F_90_P,
P54274_L_115_R,
P54274_L_120_R,
P54274_S_219_A,
P54274_S_219_D,
P54274_S_219_E,
P18054_H_355_Q,
P18054_H_360_Q,
P18054_H_360_Y,
P18054_H_365_Q,
P18054_H_383_Q,
P18054_H_392_Q,
P18054_H_540_Q,
P08575_C_853_S,
P35442_N_702_S,
Q96P11_C_308_S,
Q96P11_C_359_S,
P10721_R_381_A,
P10721_E_386_A,
P10721_I_571_A,
P10721_K_623_M,
P10721_Y_823_F,
Q8IV16_Y_66_A,
Q8IV16_L_71_A,
Q8IV16_T_91_A,
Q8IV16_L_92_A,
Q8IV16_I_93_A,
Q8IV16_G_101_S,
Q8IV16_T_104_A,
Q8IV16_T_105_A,
Q8IV16_H_106_L,
Q8IV16_S_107_A,
Q8IV16_T_108_A,
Q8IV16_W_109_C,
Q8IV16_W_109_P,
Q8IV16_W_109_T,
Q8IV16_W_109_S,
Q8IV16_W_109_Y,
Q8IV16_W_109_H,
Q8IV16_W_109_A,
Q8IV16_W_109_F,
Q8IV16_Q_115_K,
Q8IV16_V_126_A,
P54619_D_90_A,
P54619_D_245_A,
P54619_D_317_A,
Q9Y5Y6_H_656_A,
Q9Y5Y6_D_711_A,
Q9Y5Y6_S_805_A,
P53671_D_451_A,
P53671_T_505_E,
P53671_T_505_V,
Q76I76_C_392_S,
Q14149_E_35_A,
Q14149_D_67_N,
Q14149_G_101_A,
Q14149_W_419_A,
Q8WVY7_K_44_A,
P10827_S_277_N,
P10826_E_106_A,
P10826_R_113_A,
P10826_M_120_E,
P10826_T_123_V,
P10826_T_188_I,
P10826_I_191_V,
P10826_L_222_I,
P10826_G_223_D,
P10826_A_232_S,
P10826_K_365_E,
P10826_R_366_E,
P10826_R_367_E,
P10826_S_369_E,
P10826_K_370_E,
Q99653_D_50_A,
Q99653_E_134_A,
Q99653_V_143_A,
Q99653_V_145_A,
Q99653_I_147_A,
Q99653_E_175_A,
Q99653_V_183_A,
Q99653_V_185_A,
Q96MK3_Q_258_E,
Q96ST2_I_476_A,
Q96ST2_F_477_A,
Q96ST2_S_480_D,
P54727_K_6_A,
O43463_W_64_A,
O43463_Y_67_A,
Q13472_Y_362_F,
P07359_G_249_A,
P07359_G_249_K,
P07359_G_249_D,
P07359_G_249_S,
P07359_G_249_V,
Q13478_N_297_Q,
O95453_I_113_A,
O95453_F_115_A,
O95453_F_123_A,
O95453_D_292_A,
O95453_D_292_C,
O95453_K_326_A,
O95453_H_377_A,
O95453_D_382_A,
O95453_D_382_C,
O60343_R_972_K,
O60341_K_503_R,
O60341_N_535_A,
O60341_H_564_A,
O60341_K_661_A,
O60341_Y_761_A,
Q9NZC2_N_20_D,
Q9NZC2_C_36_A,
Q9NZC2_K_48_M,
Q9NZC2_C_60_A,
Q9NZC2_N_68_K,
Q9NZC2_R_76_D,
Q9NZC2_R_77_D,
Q9UBT6_D_198_A,
